file,line,dir,kind,currentValue,suggestedToken,status,reason
lib/components/indicators/app_progress.dart,63,indicators,SizedBox,size,,BLOCKED,non-numeric SizedBox dimension
lib/components/indicators/app_progress.dart,120,indicators,SizedBox,6,AppSpacing.s6,READY,SizedBox(height=)→stack palette direct (no semantic match for 6px)
lib/components/indicators/app_progress_tracker.dart,130,indicators,EdgeInsets.only,,,BLOCKED,EdgeInsets.only missing literal
lib/components/indicators/app_progress_tracker.dart,206,indicators,EdgeInsets.symmetric,space4,AppSpacing.s4,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s4
lib/components/indicators/app_progress_tracker.dart,206,indicators,EdgeInsets.symmetric,H=4,AppSpacing.s4,READY,symmetric horizontal only
lib/components/indicators/app_progress_tracker.dart,211,indicators,EdgeInsets.symmetric,space4,AppSpacing.s4,READY,EdgeInsets.symmetric(vertical=tokenRef) → palette s4
lib/components/indicators/app_progress_tracker.dart,211,indicators,EdgeInsets.symmetric,V=4,AppSpacing.s4,READY,symmetric vertical only
lib/components/indicators/app_progress_tracker.dart,247,indicators,SizedBox,2,AppSpacingSemantic.inlineXs,READY,SizedBox(height=)→stack value-based stack/inline (canonical)
lib/components/indicators/app_progress_tracker.dart,95,indicators,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/indicators/app_progress_tracker.dart,128,indicators,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/indicators/app_progress_tracker.dart,131,indicators,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/indicators/app_progress_tracker.dart,206,indicators,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/indicators/app_progress_tracker.dart,211,indicators,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/indicators/app_progress_tracker_use_cases.dart,85,indicators,EdgeInsets.all,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/app_progress_tracker_use_cases.dart,85,indicators,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,141,indicators,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,151,indicators,EdgeInsets.symmetric,8,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,235,indicators,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,96,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,98,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,100,indicators,SizedBox,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,102,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,144,indicators,SizedBox,200,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,168,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,198,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,203,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,17,indicators,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,18,indicators,PropLiteral:runSpacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,37,indicators,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,58,indicators,PropLiteral:spacing,32,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,59,indicators,PropLiteral:runSpacing,32,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,96,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,98,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,100,indicators,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,102,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,168,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,198,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/indicator_use_cases.dart,203,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,135,indicators,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,20,indicators,SizedBox,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,22,indicators,SizedBox,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,24,indicators,SizedBox,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,26,indicators,SizedBox,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,48,indicators,SizedBox,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,51,indicators,SizedBox,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,110,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,115,indicators,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,68,indicators,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,69,indicators,PropLiteral:runSpacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,86,indicators,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,87,indicators,PropLiteral:runSpacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,20,indicators,AppSpacingRef,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,22,indicators,AppSpacingRef,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,24,indicators,AppSpacingRef,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,26,indicators,AppSpacingRef,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,48,indicators,AppSpacingRef,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,51,indicators,AppSpacingRef,AppSpacing.space12,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,110,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/indicators/progress_use_cases.dart,115,indicators,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/modals/app_confirm_dialog.dart,59,modals,EdgeInsets.all,space24,AppSpacingSemantic.insetXl,READY,EdgeInsets.all(tokenRef) → inset
lib/components/modals/app_confirm_dialog.dart,65,modals,EdgeInsets.all,space24,AppSpacingSemantic.insetXl,READY,EdgeInsets.all(tokenRef) → inset
lib/components/modals/app_confirm_dialog.dart,59,modals,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/modals/app_confirm_dialog.dart,65,modals,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/modals/app_confirm_dialog.dart,75,modals,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/modals/app_confirm_dialog.dart,83,modals,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/modals/app_confirm_dialog.dart,95,modals,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/modals/modal_use_cases.dart,60,modals,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/modals/modal_use_cases.dart,97,modals,EdgeInsets.symmetric,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/modals/modal_use_cases.dart,97,modals,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/navigation/app_bottom_navigation.dart,94,navigation,EdgeInsets.only,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.only
lib/components/navigation/app_bottom_navigation.dart,94,navigation,EdgeInsets.only,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.only
lib/components/navigation/app_bottom_navigation.dart,105,navigation,EdgeInsets.all,_containerPadding,,BLOCKED,non-numeric EdgeInsets.all
lib/components/navigation/app_bottom_navigation.dart,142,navigation,EdgeInsets.symmetric,space8,AppSpacing.s8,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s8
lib/components/navigation/app_bottom_navigation.dart,142,navigation,EdgeInsets.symmetric,H=8,AppSpacing.s8,READY,symmetric horizontal only
lib/components/navigation/app_bottom_navigation.dart,123,navigation,SizedBox,_itemWidth,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_bottom_navigation.dart,123,navigation,SizedBox,_itemHeight,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_bottom_navigation.dart,143,navigation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/navigation/app_bottom_navigation.dart,144,navigation,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/navigation/app_footer.dart,95,navigation,EdgeInsets.symmetric,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.symmetric(horizontal)
lib/components/navigation/app_footer.dart,184,navigation,EdgeInsets.only,space8,AppSpacing.s8,READY,EdgeInsets.only(top=tokenRef) → palette
lib/components/navigation/app_footer.dart,193,navigation,SizedBox,double.infinity,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_footer.dart,193,navigation,SizedBox,0,AppSpacing.s0,READY,zero size
lib/components/navigation/app_footer.dart,124,navigation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/navigation/app_footer.dart,158,navigation,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/navigation/app_footer.dart,185,navigation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/navigation/app_gnb.dart,75,navigation,EdgeInsets.symmetric,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.symmetric(horizontal)
lib/components/navigation/app_gnb.dart,92,navigation,SizedBox,_iconButtonSize,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_gnb.dart,92,navigation,SizedBox,_iconButtonSize,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_gnb_use_cases.dart,18,navigation,SizedBox,28,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/navigation/app_gnb_use_cases.dart,37,navigation,SizedBox,28,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/navigation/app_gnb_use_cases.dart,63,navigation,SizedBox,28,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/navigation/app_top_navigation.dart,140,navigation,EdgeInsets.symmetric,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.symmetric(horizontal)
lib/components/navigation/app_top_navigation.dart,153,navigation,EdgeInsets.symmetric,,,BLOCKED,missing literal
lib/components/navigation/app_top_navigation.dart,210,navigation,EdgeInsets.symmetric,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.symmetric(horizontal)
lib/components/navigation/app_top_navigation.dart,222,navigation,EdgeInsets.only,_contentSpacing,,BLOCKED,non-numeric EdgeInsets.only
lib/components/navigation/app_top_navigation.dart,232,navigation,EdgeInsets.symmetric,space4,AppSpacing.s4,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s4
lib/components/navigation/app_top_navigation.dart,232,navigation,EdgeInsets.symmetric,H=4,AppSpacing.s4,READY,symmetric horizontal only
lib/components/navigation/app_top_navigation.dart,292,navigation,EdgeInsets.symmetric,_horizontalPadding,,BLOCKED,non-numeric EdgeInsets.symmetric(horizontal)
lib/components/navigation/app_top_navigation.dart,302,navigation,EdgeInsets.symmetric,,,BLOCKED,missing literal
lib/components/navigation/app_top_navigation.dart,233,navigation,SizedBox,_iconButtonSize,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_top_navigation.dart,286,navigation,SizedBox,0,AppSpacing.s0,READY,zero size
lib/components/navigation/app_top_navigation.dart,351,navigation,SizedBox,_iconButtonSize,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_top_navigation.dart,351,navigation,SizedBox,_iconButtonSize,,BLOCKED,non-numeric SizedBox dimension
lib/components/navigation/app_top_navigation.dart,370,navigation,PropLiteral:spacing,10,AppSpacing.s10,READY,PropLiteral:spacing → palette direct (no semantic match for 10px)
lib/components/navigation/app_top_navigation.dart,232,navigation,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/pagination/app_pagination.dart,68,pagination,EdgeInsets.symmetric,H=3,AppSpacing.s3,READY,symmetric horizontal only
lib/components/pagination/app_pagination_use_cases.dart,158,pagination,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/pagination/app_pagination_use_cases.dart,158,pagination,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_action_sheet.dart,101,presentation,EdgeInsets.all,space8,AppSpacingSemantic.insetSm,READY,EdgeInsets.all(tokenRef) → inset
lib/components/presentation/app_action_sheet.dart,161,presentation,EdgeInsets.only,space8,AppSpacing.s8,READY,EdgeInsets.only(top=tokenRef) → palette
lib/components/presentation/app_action_sheet.dart,161,presentation,EdgeInsets.only,space4,AppSpacing.s4,READY,EdgeInsets.only(bottom=tokenRef) → palette
lib/components/presentation/app_action_sheet.dart,197,presentation,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/presentation/app_action_sheet.dart,197,presentation,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/presentation/app_action_sheet.dart,267,presentation,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/presentation/app_action_sheet.dart,267,presentation,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/presentation/app_action_sheet.dart,101,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_action_sheet.dart,135,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_action_sheet.dart,161,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_action_sheet.dart,161,presentation,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/presentation/app_action_sheet.dart,178,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_action_sheet.dart,198,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_action_sheet.dart,199,presentation,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/presentation/app_action_sheet.dart,199,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_action_sheet.dart,213,presentation,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/presentation/app_action_sheet.dart,267,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_action_sheet.dart,275,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_action_sheet_use_cases.dart,78,presentation,EdgeInsets.all,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_action_sheet_use_cases.dart,78,presentation,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_auto_complete.dart,221,presentation,EdgeInsets.all,space16,AppSpacingSemantic.insetLg,READY,EdgeInsets.all(tokenRef) → inset
lib/components/presentation/app_auto_complete.dart,233,presentation,EdgeInsets.all,space16,AppSpacingSemantic.insetLg,READY,EdgeInsets.all(tokenRef) → inset
lib/components/presentation/app_auto_complete.dart,251,presentation,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/presentation/app_auto_complete.dart,251,presentation,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/presentation/app_auto_complete.dart,223,presentation,SizedBox,18,,NEEDS_REVIEW,SizedBox(width=)→inline off-scale literal 18px (closest palette: 16)
lib/components/presentation/app_auto_complete.dart,223,presentation,SizedBox,18,,NEEDS_REVIEW,SizedBox(height=)→stack off-scale literal 18px (closest palette: 16)
lib/components/presentation/app_auto_complete.dart,221,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_auto_complete.dart,233,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_auto_complete.dart,252,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_auto_complete.dart,253,presentation,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/presentation/app_auto_complete_use_cases.dart,95,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_auto_complete_use_cases.dart,95,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet.dart,45,presentation,EdgeInsets.only,space8,AppSpacing.s8,READY,EdgeInsets.only(top=tokenRef) → palette
lib/components/presentation/app_bottom_sheet.dart,45,presentation,EdgeInsets.only,space4,AppSpacing.s4,READY,EdgeInsets.only(bottom=tokenRef) → palette
lib/components/presentation/app_bottom_sheet.dart,59,presentation,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/presentation/app_bottom_sheet.dart,59,presentation,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/presentation/app_bottom_sheet.dart,143,presentation,EdgeInsets.all,space24,AppSpacingSemantic.insetXl,READY,EdgeInsets.all(tokenRef) → inset
lib/components/presentation/app_bottom_sheet.dart,154,presentation,EdgeInsets.fromLTRB,space24,AppSpacing.s24,READY,EdgeInsets.fromLTRB(#0=tokenRef) → palette
lib/components/presentation/app_bottom_sheet.dart,154,presentation,EdgeInsets.fromLTRB,space24,AppSpacing.s24,READY,EdgeInsets.fromLTRB(#1=tokenRef) → palette
lib/components/presentation/app_bottom_sheet.dart,154,presentation,EdgeInsets.fromLTRB,space24,AppSpacing.s24,READY,EdgeInsets.fromLTRB(#2=tokenRef) → palette
lib/components/presentation/app_bottom_sheet.dart,154,presentation,EdgeInsets.fromLTRB,space16,AppSpacing.s16,READY,EdgeInsets.fromLTRB(#3=tokenRef) → palette
lib/components/presentation/app_bottom_sheet.dart,45,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_bottom_sheet.dart,45,presentation,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/presentation/app_bottom_sheet.dart,60,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_bottom_sheet.dart,61,presentation,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/presentation/app_bottom_sheet.dart,143,presentation,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/presentation/app_bottom_sheet.dart,155,presentation,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/presentation/app_bottom_sheet.dart,156,presentation,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/presentation/app_bottom_sheet.dart,157,presentation,AppSpacingRef,space24,AppSpacing.s24,READY,기존 tokenRef → palette s24
lib/components/presentation/app_bottom_sheet.dart,158,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_bottom_sheet_use_cases.dart,21,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,46,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,76,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,96,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,122,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,26,presentation,SizedBox,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,21,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,26,presentation,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,46,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,76,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,96,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_bottom_sheet_use_cases.dart,122,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_full_modal_use_cases.dart,75,presentation,EdgeInsets.all,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_full_modal_use_cases.dart,89,presentation,EdgeInsets.all,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_full_modal_use_cases.dart,51,presentation,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_full_modal_use_cases.dart,51,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_full_modal_use_cases.dart,75,presentation,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_full_modal_use_cases.dart,89,presentation,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_menu.dart,126,presentation,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/presentation/app_menu.dart,126,presentation,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/presentation/app_menu.dart,224,presentation,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/presentation/app_menu.dart,224,presentation,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/presentation/app_menu.dart,127,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_menu.dart,147,presentation,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/presentation/app_menu.dart,169,presentation,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/presentation/app_menu.dart,181,presentation,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/presentation/app_menu.dart,224,presentation,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/presentation/app_menu_use_cases.dart,147,presentation,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/presentation/app_menu_use_cases.dart,147,presentation,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/app_ratio.dart,192,ratio,SizedBox,width,,BLOCKED,non-numeric SizedBox dimension
lib/components/ratio/app_ratio.dart,192,ratio,SizedBox,height,,BLOCKED,non-numeric SizedBox dimension
lib/components/ratio/ratio_use_cases.dart,189,ratio,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,58,ratio,SizedBox,280,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,95,ratio,SizedBox,200,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,101,ratio,SizedBox,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,130,ratio,SizedBox,width,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,142,ratio,SizedBox,8,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,173,ratio,SizedBox,8,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,18,ratio,PropLiteral:spacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,19,ratio,PropLiteral:runSpacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,39,ratio,PropLiteral:spacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/ratio/ratio_use_cases.dart,40,ratio,PropLiteral:runSpacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
